temp	sp	pel	data
31.81	C_modesta	1923	15/09/2021
31.69	C_modesta	1923	15/09/2021
39.87	A_ameiva	1928	16/09/2021
39.76	A_ameiva	1928	16/09/2021
39.39	A_ameiva	1928	16/09/2021
39	A_ameiva	1928	16/09/2021
37.9	A_ameiva	1928	16/09/2021
38.07	A_ameiva	1928	16/09/2021
38.83	A_ameiva	1928	16/09/2021
39.29	A_ameiva	1928	16/09/2021
39.5	A_ameiva	1928	16/09/2021
39.58	A_ameiva	1928	16/09/2021
37.87	A_ameiva	1928	16/09/2021
37.36	A_ameiva	1928	16/09/2021
26.7	A_ameiva	1928	16/09/2021
25.31	A_ameiva	1928	16/09/2021
25.39	A_ameiva	1928	16/09/2021
34.14	A_ameiva	1928	16/09/2021
40.34	A_ameiva	1928	16/09/2021
40.7	A_ameiva	1928	16/09/2021
40.76	A_ameiva	1928	16/09/2021
40.77	A_ameiva	1928	16/09/2021
40.63	A_ameiva	1928	16/09/2021
40.99	A_ameiva	1928	16/09/2021
40.73	A_ameiva	1928	16/09/2021
40.57	A_ameiva	1928	16/09/2021
40.27	A_ameiva	1928	16/09/2021
38.95	A_ameiva	1928	16/09/2021
39.08	A_ameiva	1928	16/09/2021
39.7	A_ameiva	1928	16/09/2021
38.8	A_ameiva	1928	16/09/2021
38.4	A_ameiva	1928	16/09/2021
37.88	A_ameiva	1928	16/09/2021
37.35	A_ameiva	1928	16/09/2021
36.85	A_ameiva	1928	16/09/2021
36.53	A_ameiva	1928	16/09/2021
36.4	A_ameiva	1928	16/09/2021
36.1	A_ameiva	1928	16/09/2021
35.84	A_ameiva	1928	16/09/2021
35.62	A_ameiva	1928	16/09/2021
35.34	A_ameiva	1928	16/09/2021
35.11	A_ameiva	1928	16/09/2021
34.92	A_ameiva	1928	16/09/2021
34.74	A_ameiva	1928	16/09/2021
35.14	A_ameiva	1928	16/09/2021
35.98	A_ameiva	1928	16/09/2021
36.86	A_ameiva	1928	16/09/2021
37.64	A_ameiva	1928	16/09/2021
39.04	A_ameiva	1928	16/09/2021
32.26	A_ameiva	1928	16/09/2021
36.61	A_ameiva	1928	16/09/2021
36.64	A_ameiva	1928	16/09/2021
36.73	A_ameiva	1928	16/09/2021
37	A_ameiva	1928	16/09/2021
37.88	A_ameiva	1928	16/09/2021
38.96	A_ameiva	1928	16/09/2021
40	A_ameiva	1928	16/09/2021
41.07	A_ameiva	1928	16/09/2021
40.53	A_ameiva	1928	16/09/2021
42.19	A_ameiva	1928	16/09/2021
19.35	A_ameiva	1929	16/09/2021
19.47	A_ameiva	1929	16/09/2021
19.6	A_ameiva	1929	16/09/2021
19.72	A_ameiva	1929	16/09/2021
19.88	A_ameiva	1929	16/09/2021
20.06	A_ameiva	1929	16/09/2021
20.22	A_ameiva	1929	16/09/2021
20.45	A_ameiva	1929	16/09/2021
20.61	A_ameiva	1929	16/09/2021
20.75	A_ameiva	1929	16/09/2021
20.94	A_ameiva	1929	16/09/2021
21.06	A_ameiva	1929	16/09/2021
21.21	A_ameiva	1929	16/09/2021
21.37	A_ameiva	1929	16/09/2021
21.51	A_ameiva	1929	16/09/2021
21.8	A_ameiva	1929	16/09/2021
22.1	A_ameiva	1929	16/09/2021
22.24	A_ameiva	1929	16/09/2021
22.3	A_ameiva	1929	16/09/2021
22.32	A_ameiva	1929	16/09/2021
22.45	A_ameiva	1929	16/09/2021
22.46	A_ameiva	1929	16/09/2021
22.51	A_ameiva	1929	16/09/2021
22.58	A_ameiva	1929	16/09/2021
22.63	A_ameiva	1929	16/09/2021
22.59	A_ameiva	1929	16/09/2021
22.7	A_ameiva	1929	16/09/2021
22.73	A_ameiva	1929	16/09/2021
22.76	A_ameiva	1929	16/09/2021
22.73	A_ameiva	1929	16/09/2021
22.78	A_ameiva	1929	16/09/2021
22.75	A_ameiva	1929	16/09/2021
22.76	A_ameiva	1929	16/09/2021
22.81	A_ameiva	1929	16/09/2021
22.75	A_ameiva	1929	16/09/2021
22.87	A_ameiva	1929	16/09/2021
22.88	A_ameiva	1929	16/09/2021
22.96	A_ameiva	1929	16/09/2021
23	A_ameiva	1929	16/09/2021
23	A_ameiva	1929	16/09/2021
23.05	A_ameiva	1929	16/09/2021
23.05	A_ameiva	1929	16/09/2021
23.06	A_ameiva	1929	16/09/2021
23.11	A_ameiva	1929	16/09/2021
23.16	A_ameiva	1929	16/09/2021
23.16	A_ameiva	1929	16/09/2021
23.24	A_ameiva	1929	16/09/2021
23.27	A_ameiva	1929	16/09/2021
23.52	A_ameiva	1929	16/09/2021
23.51	A_ameiva	1929	16/09/2021
23.6	A_ameiva	1929	16/09/2021
23.55	A_ameiva	1929	16/09/2021
23.53	A_ameiva	1929	16/09/2021
23.51	A_ameiva	1929	16/09/2021
23.6	A_ameiva	1929	16/09/2021
23.59	A_ameiva	1929	16/09/2021
23.49	A_ameiva	1929	16/09/2021
23.55	A_ameiva	1929	16/09/2021
42.3	T_oreadicus	1831	20/07/2021
42.68	T_oreadicus	1831	20/07/2021
43.04	T_oreadicus	1831	20/07/2021
43.36	T_oreadicus	1831	20/07/2021
43.65	T_oreadicus	1831	20/07/2021
43.93	T_oreadicus	1831	20/07/2021
44.19	T_oreadicus	1831	20/07/2021
44.66	T_oreadicus	1831	20/07/2021
44.89	T_oreadicus	1831	20/07/2021
45.08	T_oreadicus	1831	20/07/2021
45.25	T_oreadicus	1831	20/07/2021
45.43	T_oreadicus	1831	20/07/2021
45.55	T_oreadicus	1831	20/07/2021
45.61	T_oreadicus	1831	20/07/2021
45.69	T_oreadicus	1831	20/07/2021
45.63	T_oreadicus	1831	20/07/2021
45.69	T_oreadicus	1831	20/07/2021
45.77	T_oreadicus	1831	20/07/2021
45.86	T_oreadicus	1831	20/07/2021
45.94	T_oreadicus	1831	20/07/2021
46.02	T_oreadicus	1831	20/07/2021
46.04	T_oreadicus	1831	20/07/2021
46.04	T_oreadicus	1831	20/07/2021
46.04	T_oreadicus	1831	20/07/2021
46.03	T_oreadicus	1831	20/07/2021
46.04	T_oreadicus	1831	20/07/2021
46.04	T_oreadicus	1831	20/07/2021
46.03	T_oreadicus	1831	20/07/2021
46.03	T_oreadicus	1831	20/07/2021
46.05	T_oreadicus	1831	20/07/2021
46.07	T_oreadicus	1831	20/07/2021
43.25	T_oreadicus	1831	20/07/2021
38.5	T_oreadicus	1831	20/07/2021
38.56	T_oreadicus	1831	20/07/2021
38.5	T_oreadicus	1831	20/07/2021
38.73	T_oreadicus	1831	20/07/2021
38.83	T_oreadicus	1831	20/07/2021
39.11	T_oreadicus	1831	20/07/2021
39.15	T_oreadicus	1831	20/07/2021
39.33	T_oreadicus	1831	20/07/2021
39.23	T_oreadicus	1831	20/07/2021
40.55	T_oreadicus	1831	20/07/2021
41.25	T_oreadicus	1831	20/07/2021
39.76	T_oreadicus	1831	20/07/2021
39.92	T_oreadicus	1831	20/07/2021
40.1	T_oreadicus	1831	20/07/2021
40.28	T_oreadicus	1831	20/07/2021
40.45	T_oreadicus	1831	20/07/2021
40.62	T_oreadicus	1831	20/07/2021
40.76	T_oreadicus	1831	20/07/2021
40.88	T_oreadicus	1831	20/07/2021
40.99	T_oreadicus	1831	20/07/2021
41.12	T_oreadicus	1831	20/07/2021
41.23	T_oreadicus	1831	20/07/2021
41.33	T_oreadicus	1831	20/07/2021
41.42	T_oreadicus	1831	20/07/2021
41.51	T_oreadicus	1831	20/07/2021
41.59	T_oreadicus	1831	20/07/2021
41.65	T_oreadicus	1831	20/07/2021
36.82	T_oreadicus	1861	20/07/2021
38.06	T_oreadicus	1861	20/07/2021
37.63	T_oreadicus	1861	20/07/2021
36.4	T_oreadicus	1861	20/07/2021
35.92	T_oreadicus	1861	20/07/2021
35.35	T_oreadicus	1861	20/07/2021
35.27	T_oreadicus	1861	20/07/2021
35.19	T_oreadicus	1861	20/07/2021
35.36	T_oreadicus	1861	20/07/2021
35.79	T_oreadicus	1861	20/07/2021
35.59	T_oreadicus	1861	20/07/2021
35.46	T_oreadicus	1861	20/07/2021
36.53	T_oreadicus	1861	20/07/2021
37.19	T_oreadicus	1861	20/07/2021
37.33	T_oreadicus	1861	20/07/2021
37.67	T_oreadicus	1861	20/07/2021
38.38	T_oreadicus	1861	20/07/2021
38.08	T_oreadicus	1861	20/07/2021
38.03	T_oreadicus	1861	20/07/2021
37.81	T_oreadicus	1861	20/07/2021
38.36	T_oreadicus	1861	20/07/2021
40.31	T_oreadicus	1861	20/07/2021
41.33	T_oreadicus	1861	20/07/2021
40.73	T_oreadicus	1861	20/07/2021
39.91	T_oreadicus	1861	20/07/2021
39.38	T_oreadicus	1861	20/07/2021
39.4	T_oreadicus	1861	20/07/2021
39.48	T_oreadicus	1861	20/07/2021
39.5	T_oreadicus	1861	20/07/2021
40.63	T_oreadicus	1861	20/07/2021
42.43	T_oreadicus	1861	20/07/2021
40.63	T_oreadicus	1861	20/07/2021
39.71	T_oreadicus	1861	20/07/2021
39.85	T_oreadicus	1861	20/07/2021
39.6	T_oreadicus	1861	20/07/2021
39.81	T_oreadicus	1861	20/07/2021
40.56	T_oreadicus	1861	20/07/2021
40.05	T_oreadicus	1861	20/07/2021
39.96	T_oreadicus	1861	20/07/2021
40.4	T_oreadicus	1861	20/07/2021
40.85	T_oreadicus	1861	20/07/2021
41.63	T_oreadicus	1861	20/07/2021
44.16	T_oreadicus	1861	20/07/2021
42.43	T_oreadicus	1861	20/07/2021
41.49	T_oreadicus	1861	20/07/2021
41.17	T_oreadicus	1861	20/07/2021
41.58	T_oreadicus	1861	20/07/2021
42.02	T_oreadicus	1861	20/07/2021
42.22	T_oreadicus	1861	20/07/2021
42.49	T_oreadicus	1861	20/07/2021
42.98	T_oreadicus	1861	20/07/2021
43.36	T_oreadicus	1861	20/07/2021
42.15	T_oreadicus	1861	20/07/2021
42.21	T_oreadicus	1861	20/07/2021
42.47	T_oreadicus	1861	20/07/2021
43.08	T_oreadicus	1861	20/07/2021
43.21	T_oreadicus	1861	20/07/2021
42.58	T_oreadicus	1861	20/07/2021
42.2	T_oreadicus	1861	20/07/2021
36.02	C_modesta	1858	20/07/2021
36.21	C_modesta	1858	20/07/2021
36.22	C_modesta	1858	20/07/2021
36.31	C_modesta	1858	20/07/2021
36.5	C_modesta	1858	20/07/2021
36.64	C_modesta	1858	20/07/2021
37.09	C_modesta	1858	20/07/2021
36.17	C_modesta	1858	20/07/2021
36.77	C_modesta	1858	20/07/2021
36.76	C_modesta	1858	20/07/2021
36.95	C_modesta	1858	20/07/2021
37.03	C_modesta	1858	20/07/2021
36.97	C_modesta	1858	20/07/2021
37.09	C_modesta	1858	20/07/2021
37.01	C_modesta	1858	20/07/2021
37.11	C_modesta	1858	20/07/2021
37.87	C_modesta	1858	20/07/2021
36.9	C_modesta	1858	20/07/2021
36.54	C_modesta	1858	20/07/2021
25.38	C_modesta	1858	20/07/2021
37.69	C_modesta	1858	20/07/2021
38.74	C_modesta	1858	20/07/2021
39.38	C_modesta	1858	20/07/2021
39.3	C_modesta	1858	20/07/2021
39.43	C_modesta	1858	20/07/2021
39.56	C_modesta	1858	20/07/2021
39.56	C_modesta	1858	20/07/2021
39.64	C_modesta	1858	20/07/2021
39.78	C_modesta	1858	20/07/2021
39.82	C_modesta	1858	20/07/2021
39.83	C_modesta	1858	20/07/2021
39.92	C_modesta	1858	20/07/2021
40.02	C_modesta	1858	20/07/2021
40.18	C_modesta	1858	20/07/2021
40.17	C_modesta	1858	20/07/2021
40.29	C_modesta	1858	20/07/2021
40.28	C_modesta	1858	20/07/2021
40.42	C_modesta	1858	20/07/2021
40.43	C_modesta	1858	20/07/2021
40.54	C_modesta	1858	20/07/2021
40.54	C_modesta	1858	20/07/2021
40.61	C_modesta	1858	20/07/2021
40.64	C_modesta	1858	20/07/2021
40.59	C_modesta	1858	20/07/2021
40.66	C_modesta	1858	20/07/2021
40.78	C_modesta	1858	20/07/2021
40.72	C_modesta	1858	20/07/2021
40.78	C_modesta	1858	20/07/2021
40.78	C_modesta	1858	20/07/2021
40.81	C_modesta	1858	20/07/2021
40.82	C_modesta	1858	20/07/2021
40.77	C_modesta	1858	20/07/2021
40.92	C_modesta	1858	20/07/2021
40.85	C_modesta	1858	20/07/2021
40.94	C_modesta	1858	20/07/2021
40.87	C_modesta	1858	20/07/2021
40.94	C_modesta	1858	20/07/2021
40.86	C_modesta	1858	20/07/2021
40.9	C_modesta	1858	20/07/2021
37.43	A_ocellifera	1862	20/07/2021
37.16	A_ocellifera	1862	20/07/2021
37.11	A_ocellifera	1862	20/07/2021
37.73	A_ocellifera	1862	20/07/2021
37.19	A_ocellifera	1862	20/07/2021
37.84	A_ocellifera	1862	20/07/2021
37.89	A_ocellifera	1862	20/07/2021
38	A_ocellifera	1862	20/07/2021
37.74	A_ocellifera	1862	20/07/2021
38.85	A_ocellifera	1862	20/07/2021
38.61	A_ocellifera	1862	20/07/2021
38.5	A_ocellifera	1862	20/07/2021
38.1	A_ocellifera	1862	20/07/2021
38.38	A_ocellifera	1862	20/07/2021
39.31	A_ocellifera	1862	20/07/2021
38.7	A_ocellifera	1862	20/07/2021
38.32	A_ocellifera	1862	20/07/2021
37.84	A_ocellifera	1862	20/07/2021
38.88	A_ocellifera	1862	20/07/2021
39.52	A_ocellifera	1862	20/07/2021
38.79	A_ocellifera	1862	20/07/2021
39.37	A_ocellifera	1862	20/07/2021
39.49	A_ocellifera	1862	20/07/2021
38.53	A_ocellifera	1862	20/07/2021
40.01	A_ocellifera	1862	20/07/2021
39.44	A_ocellifera	1862	20/07/2021
39.77	A_ocellifera	1862	20/07/2021
39.73	A_ocellifera	1862	20/07/2021
40.01	A_ocellifera	1862	20/07/2021
38.98	A_ocellifera	1862	20/07/2021
39.29	A_ocellifera	1862	20/07/2021
39.25	A_ocellifera	1862	20/07/2021
38.76	A_ocellifera	1862	20/07/2021
40.62	A_ocellifera	1862	20/07/2021
39.27	A_ocellifera	1862	20/07/2021
39.74	A_ocellifera	1862	20/07/2021
40.82	A_ocellifera	1862	20/07/2021
39.5	A_ocellifera	1862	20/07/2021
40.71	A_ocellifera	1862	20/07/2021
38.16	A_ocellifera	1862	20/07/2021
37.01	A_ocellifera	1862	20/07/2021
38.08	A_ocellifera	1862	20/07/2021
39.14	A_ocellifera	1862	20/07/2021
38.8	A_ocellifera	1862	20/07/2021
32.89	A_ocellifera	1862	20/07/2021
33.21	A_ocellifera	1862	20/07/2021
33.7	A_ocellifera	1862	20/07/2021
34.26	A_ocellifera	1862	20/07/2021
34.65	A_ocellifera	1862	20/07/2021
34.55	A_ocellifera	1862	20/07/2021
34.73	A_ocellifera	1862	20/07/2021
36.09	A_ocellifera	1862	20/07/2021
38.23	A_ocellifera	1862	20/07/2021
39.85	A_ocellifera	1862	20/07/2021
39.9	A_ocellifera	1862	20/07/2021
39.46	A_ocellifera	1862	20/07/2021
38.48	A_ocellifera	1862	20/07/2021
35.37	A_ocellifera	1862	20/07/2021
32.03	A_ocellifera	1862	20/07/2021
31.6	A_ocellifera	1773	20/07/2021
31.65	A_ocellifera	1773	20/07/2021
31.92	A_ocellifera	1773	20/07/2021
32.47	A_ocellifera	1773	20/07/2021
32.57	A_ocellifera	1773	20/07/2021
33.14	A_ocellifera	1773	20/07/2021
32.99	A_ocellifera	1773	20/07/2021
33.28	A_ocellifera	1773	20/07/2021
33.44	A_ocellifera	1773	20/07/2021
33.64	A_ocellifera	1773	20/07/2021
34.25	A_ocellifera	1773	20/07/2021
34.35	A_ocellifera	1773	20/07/2021
34.59	A_ocellifera	1773	20/07/2021
35.03	A_ocellifera	1773	20/07/2021
35.56	A_ocellifera	1773	20/07/2021
38.7	A_ocellifera	1773	20/07/2021
42.41	A_ocellifera	1773	20/07/2021
42.08	A_ocellifera	1773	20/07/2021
42.19	A_ocellifera	1773	20/07/2021
43.42	A_ocellifera	1773	20/07/2021
43.95	A_ocellifera	1773	20/07/2021
44.94	A_ocellifera	1773	20/07/2021
44.91	A_ocellifera	1773	20/07/2021
44.12	A_ocellifera	1773	20/07/2021
45.2	A_ocellifera	1773	20/07/2021
44.9	A_ocellifera	1773	20/07/2021
45.43	A_ocellifera	1773	20/07/2021
44.72	A_ocellifera	1773	20/07/2021
45.34	A_ocellifera	1773	20/07/2021
43.72	A_ocellifera	1773	20/07/2021
44.67	A_ocellifera	1773	20/07/2021
45.44	A_ocellifera	1773	20/07/2021
41.34	A_ocellifera	1773	20/07/2021
40.6	A_ocellifera	1773	20/07/2021
39.64	A_ocellifera	1773	20/07/2021
39.55	A_ocellifera	1773	20/07/2021
41.82	A_ocellifera	1773	20/07/2021
48.49	A_ocellifera	1773	20/07/2021
48.56	A_ocellifera	1773	20/07/2021
48.83	A_ocellifera	1773	20/07/2021
48.99	A_ocellifera	1773	20/07/2021
48.83	A_ocellifera	1773	20/07/2021
49.2	A_ocellifera	1773	20/07/2021
49.31	A_ocellifera	1773	20/07/2021
49.24	A_ocellifera	1773	20/07/2021
49.5	A_ocellifera	1773	20/07/2021
49.49	A_ocellifera	1773	20/07/2021
49.41	A_ocellifera	1773	20/07/2021
49.61	A_ocellifera	1773	20/07/2021
49.48	A_ocellifera	1773	20/07/2021
49.49	A_ocellifera	1773	20/07/2021
49.29	A_ocellifera	1773	20/07/2021
49.15	A_ocellifera	1773	20/07/2021
48.48	A_ocellifera	1773	20/07/2021
48.74	A_ocellifera	1773	20/07/2021
48.71	A_ocellifera	1773	20/07/2021
48.39	A_ocellifera	1773	20/07/2021
48.54	A_ocellifera	1773	20/07/2021
47.56	A_ocellifera	1773	20/07/2021
28.35	M_maximiliani	1878	21/07/2021
28.35	M_maximiliani	1878	21/07/2021
28.36	M_maximiliani	1878	21/07/2021
28.32	M_maximiliani	1878	21/07/2021
28.29	M_maximiliani	1878	21/07/2021
28.31	M_maximiliani	1878	21/07/2021
28.3	M_maximiliani	1878	21/07/2021
28.25	M_maximiliani	1878	21/07/2021
28.22	M_maximiliani	1878	21/07/2021
28.24	M_maximiliani	1878	21/07/2021
28.25	M_maximiliani	1878	21/07/2021
28.14	M_maximiliani	1878	21/07/2021
28.03	M_maximiliani	1878	21/07/2021
27.83	M_maximiliani	1878	21/07/2021
27.81	M_maximiliani	1878	21/07/2021
27.79	M_maximiliani	1878	21/07/2021
27.78	M_maximiliani	1878	21/07/2021
27.78	M_maximiliani	1878	21/07/2021
27.73	M_maximiliani	1878	21/07/2021
27.71	M_maximiliani	1878	21/07/2021
27.7	M_maximiliani	1878	21/07/2021
27.69	M_maximiliani	1878	21/07/2021
27.64	M_maximiliani	1878	21/07/2021
27.63	M_maximiliani	1878	21/07/2021
27.63	M_maximiliani	1878	21/07/2021
27.59	M_maximiliani	1878	21/07/2021
27.59	M_maximiliani	1878	21/07/2021
27.57	M_maximiliani	1878	21/07/2021
27.59	M_maximiliani	1878	21/07/2021
27.65	M_maximiliani	1878	21/07/2021
27.63	M_maximiliani	1878	21/07/2021
27.66	M_maximiliani	1878	21/07/2021
27.63	M_maximiliani	1878	21/07/2021
27.6	M_maximiliani	1878	21/07/2021
27.61	M_maximiliani	1878	21/07/2021
27.58	M_maximiliani	1878	21/07/2021
27.56	M_maximiliani	1878	21/07/2021
27.69	M_maximiliani	1878	21/07/2021
27.72	M_maximiliani	1878	21/07/2021
27.81	M_maximiliani	1878	21/07/2021
27.84	M_maximiliani	1878	21/07/2021
27.59	M_maximiliani	1878	21/07/2021
27.46	M_maximiliani	1878	21/07/2021
27.42	M_maximiliani	1878	21/07/2021
27.36	M_maximiliani	1878	21/07/2021
27.31	M_maximiliani	1878	21/07/2021
27.28	M_maximiliani	1878	21/07/2021
27.28	M_maximiliani	1878	21/07/2021
27.24	M_maximiliani	1878	21/07/2021
27.2	M_maximiliani	1878	21/07/2021
27.15	M_maximiliani	1878	21/07/2021
27.11	M_maximiliani	1878	21/07/2021
27.1	M_maximiliani	1878	21/07/2021
27.07	M_maximiliani	1878	21/07/2021
27.04	M_maximiliani	1878	21/07/2021
27.02	M_maximiliani	1878	21/07/2021
27.02	M_maximiliani	1878	21/07/2021
27.03	M_maximiliani	1878	21/07/2021
27.02	M_maximiliani	1878	21/07/2021
27.04	M_maximiliani	1878	21/07/2021
30.86	C_modesta	1905	06/08/2021
31.12	C_modesta	1905	06/08/2021
31.45	C_modesta	1905	06/08/2021
31.79	C_modesta	1905	06/08/2021
31.99	C_modesta	1905	06/08/2021
32.09	C_modesta	1905	06/08/2021
32.26	C_modesta	1905	06/08/2021
32.59	C_modesta	1905	06/08/2021
32.87	C_modesta	1905	06/08/2021
33.04	C_modesta	1905	06/08/2021
33.21	C_modesta	1905	06/08/2021
33.34	C_modesta	1905	06/08/2021
33.7	C_modesta	1905	06/08/2021
33.83	C_modesta	1905	06/08/2021
33.91	C_modesta	1905	06/08/2021
34.18	C_modesta	1905	06/08/2021
34.08	C_modesta	1905	06/08/2021
34.32	C_modesta	1905	06/08/2021
34.54	C_modesta	1905	06/08/2021
34.52	C_modesta	1905	06/08/2021
34.59	C_modesta	1905	06/08/2021
34.89	C_modesta	1905	06/08/2021
34.85	C_modesta	1905	06/08/2021
35.06	C_modesta	1905	06/08/2021
35.19	C_modesta	1905	06/08/2021
35.03	C_modesta	1905	06/08/2021
35.43	C_modesta	1905	06/08/2021
35.46	C_modesta	1905	06/08/2021
35.32	C_modesta	1905	06/08/2021
35.49	C_modesta	1905	06/08/2021
35.74	C_modesta	1905	06/08/2021
35.57	C_modesta	1905	06/08/2021
35.56	C_modesta	1905	06/08/2021
35.68	C_modesta	1905	06/08/2021
35.6	C_modesta	1905	06/08/2021
35.67	C_modesta	1905	06/08/2021
35.75	C_modesta	1905	06/08/2021
35.85	C_modesta	1905	06/08/2021
35.77	C_modesta	1905	06/08/2021
35.72	C_modesta	1905	06/08/2021
35.83	C_modesta	1905	06/08/2021
35.87	C_modesta	1905	06/08/2021
36	C_modesta	1905	06/08/2021
35.84	C_modesta	1905	06/08/2021
35.76	C_modesta	1905	06/08/2021
35.86	C_modesta	1905	06/08/2021
35.98	C_modesta	1905	06/08/2021
35.99	C_modesta	1905	06/08/2021
35.94	C_modesta	1905	06/08/2021
35.93	C_modesta	1905	06/08/2021
35.92	C_modesta	1905	06/08/2021
35.77	C_modesta	1905	06/08/2021
35.65	C_modesta	1905	06/08/2021
35.65	C_modesta	1905	06/08/2021
35.76	C_modesta	1905	06/08/2021
35.88	C_modesta	1905	06/08/2021
35.81	C_modesta	1905	06/08/2021
35.75	C_modesta	1905	06/08/2021
35.73	C_modesta	1905	06/08/2021
35.73	C_modesta	1905	06/08/2021
41.36	M_maximiliani	1780	20/04/2021
41.59	M_maximiliani	1780	20/04/2021
41.66	M_maximiliani	1780	20/04/2021
40.58	M_maximiliani	1780	20/04/2021
36.36	M_maximiliani	1780	20/04/2021
30.44	M_maximiliani	1780	20/04/2021
30.17	M_maximiliani	1780	20/04/2021
30.06	M_maximiliani	1780	20/04/2021
29.59	M_maximiliani	1780	20/04/2021
29.39	M_maximiliani	1780	20/04/2021
31.55	M_maximiliani	1780	20/04/2021
37.06	M_maximiliani	1780	20/04/2021
38.82	M_maximiliani	1780	20/04/2021
40.36	M_maximiliani	1780	20/04/2021
41.07	M_maximiliani	1780	20/04/2021
41.15	M_maximiliani	1780	20/04/2021
41.75	M_maximiliani	1780	20/04/2021
42.33	M_maximiliani	1780	20/04/2021
42.65	M_maximiliani	1780	20/04/2021
40.88	M_maximiliani	1780	20/04/2021
40.16	M_maximiliani	1780	20/04/2021
39.88	M_maximiliani	1780	20/04/2021
39.61	M_maximiliani	1780	20/04/2021
39.36	M_maximiliani	1780	20/04/2021
39.15	M_maximiliani	1780	20/04/2021
38.87	M_maximiliani	1780	20/04/2021
38.68	M_maximiliani	1780	20/04/2021
38.57	M_maximiliani	1780	20/04/2021
38.56	M_maximiliani	1780	20/04/2021
38.56	M_maximiliani	1780	20/04/2021
38.64	M_maximiliani	1780	20/04/2021
38.73	M_maximiliani	1780	20/04/2021
38.85	M_maximiliani	1780	20/04/2021
39	M_maximiliani	1780	20/04/2021
39.14	M_maximiliani	1780	20/04/2021
39.28	M_maximiliani	1780	20/04/2021
39.31	M_maximiliani	1780	20/04/2021
39.29	M_maximiliani	1780	20/04/2021
39.16	M_maximiliani	1780	20/04/2021
39.02	M_maximiliani	1780	20/04/2021
38.89	M_maximiliani	1780	20/04/2021
38.74	M_maximiliani	1780	20/04/2021
38.7	M_maximiliani	1780	20/04/2021
38.68	M_maximiliani	1780	20/04/2021
38.69	M_maximiliani	1780	20/04/2021
38.76	M_maximiliani	1780	20/04/2021
38.85	M_maximiliani	1780	20/04/2021
38.91	M_maximiliani	1780	20/04/2021
39.04	M_maximiliani	1780	20/04/2021
39.14	M_maximiliani	1780	20/04/2021
39.25	M_maximiliani	1780	20/04/2021
39.39	M_maximiliani	1780	20/04/2021
39.43	M_maximiliani	1780	20/04/2021
39.38	M_maximiliani	1780	20/04/2021
39.32	M_maximiliani	1780	20/04/2021
39.22	M_maximiliani	1780	20/04/2021
39.13	M_maximiliani	1780	20/04/2021
39	M_maximiliani	1780	20/04/2021
38.79	M_maximiliani	1780	20/04/2021
39.06	M_maximiliani	1780	20/04/2021
40.33	M_maximiliani	1780	20/04/2021
35.85	M_maximiliani	1821	15/06/2021
35.72	M_maximiliani	1821	15/06/2021
35.94	M_maximiliani	1821	15/06/2021
35.95	M_maximiliani	1821	15/06/2021
36.23	M_maximiliani	1821	15/06/2021
36.08	M_maximiliani	1821	15/06/2021
36.49	M_maximiliani	1821	15/06/2021
36.17	M_maximiliani	1821	15/06/2021
36.19	M_maximiliani	1821	15/06/2021
36.37	M_maximiliani	1821	15/06/2021
36.66	M_maximiliani	1821	15/06/2021
36.66	M_maximiliani	1821	15/06/2021
36.55	M_maximiliani	1821	15/06/2021
36.21	M_maximiliani	1821	15/06/2021
36.23	M_maximiliani	1821	15/06/2021
36.43	M_maximiliani	1821	15/06/2021
36.71	M_maximiliani	1821	15/06/2021
36.65	M_maximiliani	1821	15/06/2021
36.64	M_maximiliani	1821	15/06/2021
36.76	M_maximiliani	1821	15/06/2021
36.77	M_maximiliani	1821	15/06/2021
36.9	M_maximiliani	1821	15/06/2021
36.87	M_maximiliani	1821	15/06/2021
37.03	M_maximiliani	1821	15/06/2021
36.89	M_maximiliani	1821	15/06/2021
36.87	M_maximiliani	1821	15/06/2021
36.84	M_maximiliani	1821	15/06/2021
36.61	M_maximiliani	1821	15/06/2021
36.9	M_maximiliani	1821	15/06/2021
37.06	M_maximiliani	1821	15/06/2021
37	M_maximiliani	1821	15/06/2021
37.02	M_maximiliani	1821	15/06/2021
37.13	M_maximiliani	1821	15/06/2021
37.1	M_maximiliani	1821	15/06/2021
37.16	M_maximiliani	1821	15/06/2021
37.23	M_maximiliani	1821	15/06/2021
37.22	M_maximiliani	1821	15/06/2021
37.18	M_maximiliani	1821	15/06/2021
37.28	M_maximiliani	1821	15/06/2021
37.35	M_maximiliani	1821	15/06/2021
37.01	M_maximiliani	1821	15/06/2021
37.48	M_maximiliani	1821	15/06/2021
37.47	M_maximiliani	1821	15/06/2021
37.5	M_maximiliani	1821	15/06/2021
37.57	M_maximiliani	1821	15/06/2021
37.66	M_maximiliani	1821	15/06/2021
37.67	M_maximiliani	1821	15/06/2021
37.94	M_maximiliani	1821	15/06/2021
37.99	M_maximiliani	1821	15/06/2021
38	M_maximiliani	1821	15/06/2021
37.95	M_maximiliani	1821	15/06/2021
37.91	M_maximiliani	1821	15/06/2021
37.82	M_maximiliani	1821	15/06/2021
38.25	M_maximiliani	1821	15/06/2021
37.84	M_maximiliani	1821	15/06/2021
37.87	M_maximiliani	1821	15/06/2021
37.95	M_maximiliani	1821	15/06/2021
37.83	M_maximiliani	1821	15/06/2021
34.81	M_maximiliani	1840	15/06/2021
