especie	corrida	temp	PEL	veloc	acel	sexo	CRC	CC	BC
C_modesta	1	26	01633	2.87E-01	3.11E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.20E-01	3.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	9.06E-02	3.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.59E-02	1.57E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	1.60E+00	M	46	35.5	35.5
C_modesta	1	26	01633	8.18E-02	3.83E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.64E-01	3.33E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.26E-01	1.48E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.24E-01	7.10E-01	M	46	35.5	35.5
C_modesta	1	26	01633	3.75E-01	5.65E-01	M	46	35.5	35.5
C_modesta	1	26	01633	3.24E-01	2.33E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.26E-01	3.67E+00	M	46	35.5	35.5
C_modesta	1	26	01633	9.85E-02	3.26E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.79E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.11E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	2.22E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	3.30E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.92E-01	7.10E+00	M	46	35.5	35.5
C_modesta	1	26	01633	5.05E-01	5.25E+00	M	46	35.5	35.5
C_modesta	1	26	01633	5.57E-01	1.69E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.75E-01	5.44E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.96E-01	4.55E+00	M	46	35.5	35.5
C_modesta	1	26	01633	6.60E-02	2.79E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.09E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	2.48E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.11E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	2.22E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	2.22E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.11E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.11E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	2.22E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	4.96E-01	M	46	35.5	35.5
C_modesta	1	26	01633	2.89E-02	2.48E-01	M	46	35.5	35.5
C_modesta	1	26	01633	2.89E-02	2.48E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	4.96E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	2.22E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.11E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.11E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	4.00E-01	M	46	35.5	35.5
C_modesta	1	26	01633	4.09E-02	1.57E-01	M	46	35.5	35.5
C_modesta	1	26	01633	2.89E-02	6.75E-01	M	46	35.5	35.5
C_modesta	1	26	01633	6.47E-02	4.55E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.24E-01	6.89E+00	M	46	35.5	35.5
C_modesta	1	26	01633	5.64E-01	3.23E+00	M	46	35.5	35.5
C_modesta	1	26	01633	5.34E-01	1.89E+00	M	46	35.5	35.5
C_modesta	1	26	01633	4.54E-01	2.44E+00	M	46	35.5	35.5
C_modesta	1	26	01633	4.16E-01	2.24E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.11E-01	3.11E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.96E-01	3.25E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.16E-01	2.88E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.29E-02	1.94E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.59E-02	3.14E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	4.44E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	0.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	4.44E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.59E-01	6.03E+00	M	46	35.5	35.5
C_modesta	1	26	01633	4.80E-01	1.97E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.50E-01	3.22E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.46E-01	1.44E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.62E-01	1.59E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.76E-01	2.70E+00	M	46	35.5	35.5
C_modesta	1	26	01633	5.79E-02	1.11E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.32E-01	2.67E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.46E-01	1.34E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.21E-01	1.82E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.45E-01	1.11E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.56E-01	1.26E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.20E-01	2.04E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.73E-01	8.07E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.83E-01	9.14E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.69E-01	1.22E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.57E-01	4.96E-01	M	46	35.5	35.5
C_modesta	1	26	01633	9.15E-02	5.65E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.83E-01	3.51E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.15E-01	3.11E+00	M	46	35.5	35.5
C_modesta	1	26	01633	4.04E-01	1.35E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.63E-01	2.10E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.59E-01	1.65E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.49E-01	9.54E-01	M	46	35.5	35.5
C_modesta	1	26	01633	2.54E-01	2.35E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.51E-01	2.46E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.11E-01	3.39E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.59E-02	1.83E+00	M	46	35.5	35.5
C_modesta	1	26	01633	2.59E-02	6.27E-01	M	46	35.5	35.5
C_modesta	1	26	01633	2.89E-02	7.10E-01	M	46	35.5	35.5
C_modesta	1	26	01633	4.66E-02	4.57E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.83E-02	6.47E-01	M	46	35.5	35.5
C_modesta	1	26	01633	0.00E+00	2.39E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.56E-01	4.39E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.33E-01	3.55E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.62E-01	1.72E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.00E-01	3.00E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.56E-01	2.50E+00	M	46	35.5	35.5
C_modesta	1	26	01633	1.16E-01	7.76E-01	M	46	35.5	35.5
C_modesta	1	26	01633	1.30E-01	8.94E-01	M	46	35.5	35.5
C_modesta	1	26	01633	5.33E-02	5.51E+00	M	46	35.5	35.5
C_modesta	1	26	01633	3.11E-01	8.94E+00	M	46	35.5	35.5
C_modesta	1	26	01633	6.81E-01	9.79E+00	M	46	35.5	35.5
C_modesta	1	26	01633	8.86E-01	5.66E+00	M	46	35.5	35.5
C_modesta	1	26	01633	8.93E-01	2.14E+00	M	46	35.5	35.5
C_modesta	1	26	01633	8.55E-01	3.81E+00	M	46	35.5	35.5
C_modesta	1	26	01633	6.89E-01	5.68E+00	M	46	35.5	35.5
C_modesta	1	26	01633	6.70E-01	3.22E+00	M	46	35.5	35.5
C_modesta	1	26	01633	6.09E-01	3.18E+00	M	46	35.5	35.5
C_modesta	1	26	01633	6.75E-01	4.96E-01	M	46	35.5	35.5
C_modesta	1	26	01633	6.73E-01	2.04E+00	M	46	35.5	35.5
C_modesta	1	26	01633	7.26E-01	1.55E+00	M	46	35.5	35.5
C_modesta	1	26	01633	8.60E-01	1.11E+00	M	46	35.5	35.5
C_modesta	1	26	01633	7.51E-01	5.58E+00	M	46	35.5	35.5
C_modesta	1	26	01633	5.40E-01	4.24E+00	M	46	35.5	35.5
C_modesta	1	26	01633	4.34E-01	2.36E+00	M	46	35.5	35.5
C_modesta	1	26	01633	4.62E-01	1.10E+00	M	46	35.5	35.5
C_modesta	1	26	01633	4.59E-01	3.23E+00	M	46	35.5	35.5
C_modesta	1	26	01633	5.40E-01	3.87E+00	M	46	35.5	35.5
C_modesta	1	26	01633	6.98E-01	7.10E-01	M	46	35.5	35.5
C_modesta	1	26	01633	6.47E-01	2.51E+00	M	46	35.5	35.5
C_modesta	2	26	01633	NA	NA	M	46	35.5	35.5
C_modesta	2	26	01633	5.19E-01	NA	M	46	35.5	35.5
C_modesta	2	26	01633	4.66E-01	1.29E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.92E-01	1.29E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.66E-01	3.34E+00	M	46	35.5	35.5
C_modesta	2	26	01633	3.09E-01	3.19E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.96E-01	6.43E-01	M	46	35.5	35.5
C_modesta	2	26	01633	2.60E-01	2.13E+00	M	46	35.5	35.5
C_modesta	2	26	01633	1.87E-01	2.22E+00	M	46	35.5	35.5
C_modesta	2	26	01633	9.10E-02	2.81E+00	M	46	35.5	35.5
C_modesta	2	26	01633	1.46E-01	2.50E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.50E-01	4.60E+00	M	46	35.5	35.5
C_modesta	2	26	01633	3.79E-01	5.31E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.42E-01	3.41E+00	M	46	35.5	35.5
C_modesta	2	26	01633	6.01E-01	4.41E-01	M	46	35.5	35.5
C_modesta	2	26	01633	5.33E-01	1.64E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.45E-01	1.58E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.23E-01	5.94E-01	M	46	35.5	35.5
C_modesta	2	26	01633	5.25E-01	3.26E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.93E-01	2.65E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.99E-01	3.71E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.57E-01	1.45E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.12E-01	2.52E+00	M	46	35.5	35.5
C_modesta	2	26	01633	9.01E-02	2.28E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.07E-02	4.68E-01	M	46	35.5	35.5
C_modesta	2	26	01633	9.10E-02	4.68E-01	M	46	35.5	35.5
C_modesta	2	26	01633	2.57E-02	4.66E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.49E-01	7.74E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.49E-01	9.89E+00	M	46	35.5	35.5
C_modesta	2	26	01633	8.14E-01	3.25E+00	M	46	35.5	35.5
C_modesta	2	26	01633	7.49E-01	1.58E+00	M	46	35.5	35.5
C_modesta	2	26	01633	7.01E-01	1.96E+00	M	46	35.5	35.5
C_modesta	2	26	01633	7.29E-01	2.58E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.82E-01	3.11E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.36E-01	3.03E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.94E-01	1.68E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.18E-01	1.91E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.11E-01	2.74E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.43E-01	6.98E-01	M	46	35.5	35.5
C_modesta	2	26	01633	5.28E-01	1.82E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.09E-01	5.61E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.05E-01	3.19E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.77E-01	1.02E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.77E-01	2.45E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.03E-01	2.65E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.01E-01	3.14E+00	M	46	35.5	35.5
C_modesta	2	26	01633	6.14E-01	1.71E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.91E-01	1.71E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.24E-01	2.36E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.39E-01	8.62E-01	M	46	35.5	35.5
C_modesta	2	26	01633	5.33E-01	2.82E+00	M	46	35.5	35.5
C_modesta	2	26	01633	6.22E-01	1.78E+00	M	46	35.5	35.5
C_modesta	2	26	01633	6.06E-01	9.87E-01	M	46	35.5	35.5
C_modesta	2	26	01633	5.99E-01	2.88E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.77E-01	1.80E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.97E-01	3.49E-01	M	46	35.5	35.5
C_modesta	2	26	01633	5.37E-01	4.07E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.82E-01	5.52E-01	M	46	35.5	35.5
C_modesta	2	26	01633	4.93E-01	3.64E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.67E-01	7.80E-01	M	46	35.5	35.5
C_modesta	2	26	01633	4.19E-01	2.35E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.74E-01	2.81E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.45E-01	1.80E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.24E-01	2.20E+00	M	46	35.5	35.5
C_modesta	2	26	01633	5.46E-01	7.96E-01	M	46	35.5	35.5
C_modesta	2	26	01633	4.46E-01	3.03E+00	M	46	35.5	35.5
C_modesta	2	26	01633	4.93E-01	8.62E-01	M	46	35.5	35.5
C_modesta	2	26	01633	4.67E-01	8.90E-01	M	46	35.5	35.5
C_modesta	2	26	01633	4.32E-01	4.54E+00	M	46	35.5	35.5
C_modesta	2	26	01633	3.13E-01	4.77E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.22E-01	2.00E+00	M	46	35.5	35.5
C_modesta	2	26	01633	1.81E-01	2.62E+00	M	46	35.5	35.5
C_modesta	2	26	01633	1.57E-01	1.34E+00	M	46	35.5	35.5
C_modesta	2	26	01633	7.83E-02	2.01E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.88E-02	1.15E+00	M	46	35.5	35.5
C_modesta	2	26	01633	0.00E+00	4.94E-01	M	46	35.5	35.5
C_modesta	2	26	01633	0.00E+00	4.44E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.59E-01	4.67E+00	M	46	35.5	35.5
C_modesta	2	26	01633	3.87E-01	1.78E+00	M	46	35.5	35.5
C_modesta	2	26	01633	2.86E-01	5.52E-01	M	46	35.5	35.5
C_modesta	2	26	01633	3.66E-01	2.12E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	NA	NA	M	46	35.5	35.5
C_modesta	1	18.4	01633	6.14E-01	NA	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.87E-01	3.84E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.29E-01	2.60E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.29E-01	4.79E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.55E-01	1.26E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.65E-01	4.51E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.29E-01	4.92E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.19E-01	4.16E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.53E-01	2.39E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.48E-01	6.43E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.37E-01	2.01E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.25E-01	1.16E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.29E-01	5.64E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.76E-01	3.29E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.67E-01	3.64E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.58E-01	1.13E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.87E-01	2.88E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.65E-01	2.73E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.83E-01	6.00E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.63E-01	2.52E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	6.21E-01	1.36E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.59E-01	4.68E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.97E-01	5.79E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.00E-01	6.91E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	7.67E-02	3.10E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	7.44E-02	7.13E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	0.00E+00	1.76E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.94E-02	4.10E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.27E-01	1.01E+01	M	46	35.5	35.5
C_modesta	1	18.4	01633	6.94E-01	8.54E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	7.50E-01	8.17E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	6.71E-01	5.23E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.93E-01	6.11E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.42E-01	5.97E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.94E-01	5.07E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.06E-01	5.75E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.65E-01	1.61E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.45E-01	1.07E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.83E-01	3.23E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.32E-02	2.46E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.58E-01	3.38E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.59E-01	4.35E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.97E-01	2.88E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.21E-01	1.47E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.58E-02	1.97E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.16E-02	2.10E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.06E-01	1.13E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.43E-02	4.11E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.33E-01	6.92E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.87E-01	6.88E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	6.64E-01	3.54E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	6.42E-01	2.22E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.24E-01	6.65E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.36E-01	5.08E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.71E-01	3.33E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.23E-01	2.03E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.23E-01	2.68E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.74E-01	1.40E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.13E-01	7.90E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.35E-01	4.07E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.87E-01	1.29E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.34E-01	2.15E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.65E-01	4.16E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.14E-01	3.18E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.08E-01	1.53E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.28E-01	2.52E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.32E-01	3.07E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.79E-01	7.51E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	8.04E-01	1.36E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.82E-01	7.23E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.20E-01	2.35E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.23E-01	2.33E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.69E-01	1.85E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.49E-01	9.09E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.95E-01	1.51E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.69E-01	9.02E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.87E-01	1.47E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.03E-01	2.33E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.59E-01	5.04E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.55E-01	2.63E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.84E-01	8.59E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.92E-01	8.21E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.43E-01	6.77E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.82E-01	1.29E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.83E-01	1.02E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.55E-01	1.92E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.25E-01	3.30E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.50E-01	1.02E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.45E-01	9.70E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.11E-01	1.32E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.25E-01	6.07E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.71E-01	9.09E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.60E-01	1.13E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.38E-01	1.13E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.53E-01	3.57E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.98E-01	9.70E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.11E-01	4.07E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.24E-01	1.07E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.45E-01	1.78E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	9.58E-02	1.69E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	5.43E-02	1.18E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	0.00E+00	9.30E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	0.00E+00	2.08E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.21E-01	4.40E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.17E-01	3.84E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.82E-01	1.67E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.59E-01	1.53E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.94E-01	1.51E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.51E-01	9.64E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.16E-01	2.93E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.48E-01	1.18E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	4.21E-01	1.82E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.91E-01	2.52E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.81E-01	1.24E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.30E-01	3.38E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.25E-01	1.68E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.91E-01	5.04E-01	M	46	35.5	35.5
C_modesta	1	18.4	01633	2.40E-01	2.71E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.06E-01	1.92E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	1.54E-01	3.72E+00	M	46	35.5	35.5
C_modesta	1	18.4	01633	3.84E-01	NA	M	46	35.5	35.5
C_modesta	2	18.4	01633	NA	NA	M	46	35.5	35.5
C_modesta	2	18.4	01633	3.75E-01	NA	M	46	35.5	35.5
C_modesta	2	18.4	01633	4.00E-01	1.75E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	3.46E-01	1.60E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	2.76E-01	4.24E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	2.49E-01	3.02E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	3.26E-01	1.35E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	3.53E-01	1.72E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	3.39E-01	1.33E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	4.08E-01	3.39E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.60E-01	3.89E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	3.87E-02	2.42E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.03E-01	2.52E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.35E-01	5.53E-01	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.98E-01	1.57E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.79E-01	8.92E-01	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.73E-01	3.32E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	7.85E-02	3.41E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.01E-01	1.58E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	1.19E-01	6.34E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	3.67E-01	1.96E+00	M	46	35.5	35.5
C_modesta	2	18.4	01633	2.98E-01	2.28E+00	M	46	35.5	35.5
